name,type,tags,uploader,date,link,thumbnail,note
Nursery – Outdoor gathering of children and adults around a picnic table with food,jpg,"customer-visits, uk, outdoor, children, adult",,2025-09-11,https://drive.google.com/file/d/1ejwZH4Sdsep3Ae-D2TnicphOjiptIf_n/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ejwZH4Sdsep3Ae-D2TnicphOjiptIf_n&sz=w400,
Nursery – Person looking at phone outside,jpg,"customer-visits, uk, outdoor",,2025-09-11,https://drive.google.com/file/d/1hZsV7YqY7sETI48Vui0491Ov2yXSwFOI/view?usp=drive_link,https://drive.google.com/thumbnail?id=1hZsV7YqY7sETI48Vui0491Ov2yXSwFOI&sz=w400,
Nursery – Outdoor gathering – two adults posing for a picture,jpg,"customer-visits, uk, outdoor, adult, educator",,2025-09-11,https://drive.google.com/file/d/19GnHPzgYT--yh91F0ATVnC6MBRxoMdJx/view?usp=drive_link,https://drive.google.com/thumbnail?id=19GnHPzgYT--yh91F0ATVnC6MBRxoMdJx&sz=w400,
Nursery – Family gathering at a picnic table outdoors,jpg,"customer-visits, uk, outdoor",,2025-09-11,https://drive.google.com/file/d/1YwpNb9isF3JHuZ3UedALhSj467_Cn_9o/view?usp=drive_link,https://drive.google.com/thumbnail?id=1YwpNb9isF3JHuZ3UedALhSj467_Cn_9o&sz=w400,
Nursery – Woman standing in a garden,jpg,"customer-visits, uk, outdoor, adult, educator, manager",,2025-09-11,https://drive.google.com/file/d/1KwQ8BOBfD62hSRWgr2C-WB-1_0GOHcHZ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1KwQ8BOBfD62hSRWgr2C-WB-1_0GOHcHZ&sz=w400,
Nursery – Man using cell phone outdoors,jpg,"customer-visits, uk, outdoor, adult, educator, manager",,2025-09-11,https://drive.google.com/file/d/1ajTIKmmND8GQ3dKMFX_ojB3X28nFRdpt/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ajTIKmmND8GQ3dKMFX_ojB3X28nFRdpt&sz=w400,
Nursery – Man and Child in a Wooden Workshop,jpg,"customer-visits, uk, outdoor, adult, educator, manager",,2025-09-11,https://drive.google.com/file/d/1AFXtzFzFv9sasoPTfykkYSGaFBdHaXo_/view?usp=drive_link,https://drive.google.com/thumbnail?id=1AFXtzFzFv9sasoPTfykkYSGaFBdHaXo_&sz=w400,
Nursery – Outdoor – Man and child preparing food outdoors.,jpg,"customer-visits, uk, outdoor",,2025-09-11,https://drive.google.com/file/d/1CIlC39U27388x1mrlxZyE7SqJkRRi9EV/view?usp=drive_link,https://drive.google.com/thumbnail?id=1CIlC39U27388x1mrlxZyE7SqJkRRi9EV&sz=w400,
Nursery – Man looking at his phone with a map on the screen while sitting on a bench outdoors.,jpg,"customer-visits, uk, outdoor, adult, educator",,2025-09-11,https://drive.google.com/file/d/1ul9wZaYGkyMx85whTo8SD6fYBPzL2Uby/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ul9wZaYGkyMx85whTo8SD6fYBPzL2Uby&sz=w400,
Nursery – Outdoor – Family picnic,jpg,"customer-visits, uk, outdoor, dining",,2025-09-11,https://drive.google.com/file/d/1ks_IHz77NlAjHZcZTFF0AGCfjDXx5tMP/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ks_IHz77NlAjHZcZTFF0AGCfjDXx5tMP&sz=w400,
Nursery – Woman and young girl at a picnic table in an outdoor setting,jpg,"customer-visits, uk, adult, outdoor",,2025-09-11,https://drive.google.com/file/d/1YcvjyR3h39_pcMBeZyipSbPvT8coA1OF/view?usp=drive_link,https://drive.google.com/thumbnail?id=1YcvjyR3h39_pcMBeZyipSbPvT8coA1OF&sz=w400,
Nursery – Outdoor – Woman standing in woods,jpg,"customer-visits, uk, outdoor, adult, educator",,2025-09-11,https://drive.google.com/file/d/1-QHrKIG_kAQiBI0D3--ID0QjzzmwaCMi/view?usp=drive_link,https://drive.google.com/thumbnail?id=1-QHrKIG_kAQiBI0D3--ID0QjzzmwaCMi&sz=w400,
Nursery – Family gathering around a dining table outdoors,jpg,"customer-visits, uk, outdoor, dining",,2025-09-11,https://drive.google.com/file/d/1tj7bak2bR74HcdjTe_vfLOIZE1gI4VaW/view?usp=drive_link,https://drive.google.com/thumbnail?id=1tj7bak2bR74HcdjTe_vfLOIZE1gI4VaW&sz=w400,
Nursery – A man and a child working together on an outdoor project,jpg,"customer-visits, uk, outdoor, adult, educator",,2025-09-11,https://drive.google.com/file/d/15-50u134QtYrRAvIlpv7EaxqC5QGtKqf/view?usp=drive_link,https://drive.google.com/thumbnail?id=15-50u134QtYrRAvIlpv7EaxqC5QGtKqf&sz=w400,
Nursery – Man and child interacting outdoors,jpg,"customer-visits, uk, outdoor",,2025-09-11,https://drive.google.com/file/d/1GmNpv6m7GSVPfiG0G7tuNnmlHG7YB5yh/view?usp=drive_link,https://drive.google.com/thumbnail?id=1GmNpv6m7GSVPfiG0G7tuNnmlHG7YB5yh&sz=w400,
Nursery – Person holding tablet outdoors,jpg,"customer-visits, uk, adult, educator, manager, outdoor",,2025-09-11,https://drive.google.com/file/d/1rkj6K0E4DtS2VCE_ybOPl8vdJiPqIIdR/view?usp=drive_link,https://drive.google.com/thumbnail?id=1rkj6K0E4DtS2VCE_ybOPl8vdJiPqIIdR&sz=w400,
Nursery – Children enjoying mealtime outdoors,jpg,"customer-visits, uk, outdoor, dining, children, adult",,2026-02-23,https://drive.google.com/file/d/1frkDJGQmS_xldbM_ZP7ZcUCANCTPdely/view?usp=drive_link,https://drive.google.com/thumbnail?id=1frkDJGQmS_xldbM_ZP7ZcUCANCTPdely&sz=w400,
Nursery – Man using electronic tablet outdoors,jpg,"customer-visits, uk, outdoor, adult, educator, manager",,2026-02-23,https://drive.google.com/file/d/1vs3IUbntxe6_mNDUfviqMX8aUb9b2nXW/view?usp=drive_link,https://drive.google.com/thumbnail?id=1vs3IUbntxe6_mNDUfviqMX8aUb9b2nXW&sz=w400,
Nursery – Family enjoying a meal outdoors.,jpg,"customer-visits, uk, outdoor, dining",,2026-02-23,https://drive.google.com/file/d/1nPYj5v1wH2WLybO7UYA4JNUqV81VqFEj/view?usp=drive_link,https://drive.google.com/thumbnail?id=1nPYj5v1wH2WLybO7UYA4JNUqV81VqFEj&sz=w400,
Nursery – Person holding a blue smartphone with a white TikTok logo on it in an outdoor setting,jpg,"customer-visits, uk, outdoor",,2026-02-19,https://drive.google.com/file/d/1GpL9WrC0REHXa3HeDVFqtZdZxxaTfaSK/view?usp=drive_link,https://drive.google.com/thumbnail?id=1GpL9WrC0REHXa3HeDVFqtZdZxxaTfaSK&sz=w400,
Nursery – Person holding a smartphone with an app open outdoors,jpg,"customer-visits, uk, outdoor, adult, educator",,2025-09-11,https://drive.google.com/file/d/1st-GM-ZVvrpNyMaFH5TO_GP2mlGMoBg2/view?usp=drive_link,https://drive.google.com/thumbnail?id=1st-GM-ZVvrpNyMaFH5TO_GP2mlGMoBg2&sz=w400,
Nursery – Person holding a smartphone,jpg,"customer-visits, uk, adult, educator, manager",,2025-09-11,https://drive.google.com/file/d/1AjVAaaf8rLB25OH9MZw0JAYfajpIbo66/view?usp=drive_link,https://drive.google.com/thumbnail?id=1AjVAaaf8rLB25OH9MZw0JAYfajpIbo66&sz=w400,
Nursery – Office – Woman sitting at desk indoors,jpg,"customer-visits, uk, indoor, office, adult, educator, manager",,2026-03-31,https://drive.google.com/file/d/1-LNkKPA37V1VWFaavxqzyjZ0DAAoKOQq/view?usp=drive_link,https://drive.google.com/thumbnail?id=1-LNkKPA37V1VWFaavxqzyjZ0DAAoKOQq&sz=w400,
Nursery – Office – Woman sitting at desk,jpg,"customer-visits, uk, indoor, office",,2018-03-28,https://drive.google.com/file/d/1Ut5jqpcY86lrn209bJDtjarAGOgHkSqT/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Ut5jqpcY86lrn209bJDtjarAGOgHkSqT&sz=w400,
Nursery – Office – Woman sitting at desk with books behind her,jpg,"customer-visits, uk, office",,2018-03-28,https://drive.google.com/file/d/1n0SZmSBI-YDyoV5dYucNFlcVDGS3Dsrm/view?usp=drive_link,https://drive.google.com/thumbnail?id=1n0SZmSBI-YDyoV5dYucNFlcVDGS3Dsrm&sz=w400,
Nursery – Young child holding a tablet with an adult nearby,jpg,"customer-visits, uk, nursery, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1eItAio3BA1vY7zdKH2eAKfxDR-o9yPxB/view?usp=drive_link,https://drive.google.com/thumbnail?id=1eItAio3BA1vY7zdKH2eAKfxDR-o9yPxB&sz=w400,
Nursery – Adult using pink case tablet for communication or work purposes,jpg,"customer-visits, uk, indoor, adult",,2018-03-27,https://drive.google.com/file/d/1AKYsQkTFsozIAt0W3MtzEzl4tUZmeLeG/view?usp=drive_link,https://drive.google.com/thumbnail?id=1AKYsQkTFsozIAt0W3MtzEzl4tUZmeLeG&sz=w400,
Nursery – Baby using tablet while being held by an adult,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1bs4KKV7Cc1gOcmfyhKs-rlDhCNBsGI8k/view?usp=drive_link,https://drive.google.com/thumbnail?id=1bs4KKV7Cc1gOcmfyhKs-rlDhCNBsGI8k&sz=w400,
Nursery – A child using a tablet with an adult present,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1bghkjnjfUOq-asj0dOmZadewpwCf-i1w/view?usp=drive_link,https://drive.google.com/thumbnail?id=1bghkjnjfUOq-asj0dOmZadewpwCf-i1w&sz=w400,
Nursery – Children watching woman on stage,jpg,"customer-visits, uk, indoor, classroom, adult, educator",,2018-03-27,https://drive.google.com/file/d/1AaShJ3DOu4jFgC359Q3x-i1Id9hQi0VW/view?usp=drive_link,https://drive.google.com/thumbnail?id=1AaShJ3DOu4jFgC359Q3x-i1Id9hQi0VW&sz=w400,
Nursery – Woman teaching children with a paper rocket,jpg,"customer-visits, uk, indoor, classroom, educator",,2018-03-27,https://drive.google.com/file/d/1oxafNNgxSTw5hwm4fSyoolK4oYUDjqCX/view?usp=drive_link,https://drive.google.com/thumbnail?id=1oxafNNgxSTw5hwm4fSyoolK4oYUDjqCX&sz=w400,
Nursery – Woman presenting toys to children,jpg,"customer-visits, uk, indoor, classroom, educator",,2018-03-27,https://drive.google.com/file/d/1VjjmG-hEDfRFSTiiLiqwDB-yq_AakbW7/view?usp=drive_link,https://drive.google.com/thumbnail?id=1VjjmG-hEDfRFSTiiLiqwDB-yq_AakbW7&sz=w400,
Nursery – Young girl standing outdoors in winter,jpg,"customer-visits, uk, outdoor",,2023-04-04,https://drive.google.com/file/d/1Ege6Yaqb-gDtPJLAp_8jci8QqSix5toR/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Ege6Yaqb-gDtPJLAp_8jci8QqSix5toR&sz=w400,
Nursery – Children gathered in a circle with an adult and a stuffed toy fish,jpg,"customer-visits, uk, indoor, classroom, children, adult, educator",,2018-03-27,https://drive.google.com/file/d/1UVab_mooLssHlRFz0RZXk0wEOV5Hw0XA/view?usp=drive_link,https://drive.google.com/thumbnail?id=1UVab_mooLssHlRFz0RZXk0wEOV5Hw0XA&sz=w400,
Nursery – Woman sitting on floor with children around her,jpg,"customer-visits, uk, indoor, nursery, adult, educator",,2018-03-27,https://drive.google.com/file/d/1ka-TYxoc_cD-ekxxb7Igpio4xDeGlJbs/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ka-TYxoc_cD-ekxxb7Igpio4xDeGlJbs&sz=w400,
Nursery – Young girl wearing a winter coat and beanie standing outside on snow in front of an ice rink.,jpg,"customer-visits, uk, outdoor, nursery, children, adult, educator",,2018-03-27,https://drive.google.com/file/d/1FPN_vYLtgEmujUofodlBAuMOs2Ax-1LE/view?usp=drive_link,https://drive.google.com/thumbnail?id=1FPN_vYLtgEmujUofodlBAuMOs2Ax-1LE&sz=w400,
Nursery – Adult sitting on floor with child and tablet,jpg,"customer-visits, uk, indoor, nursery, adult",,2018-03-27,https://drive.google.com/file/d/128I-mc1ARafmzP4DIhPUidBby39IrLJO/view?usp=drive_link,https://drive.google.com/thumbnail?id=128I-mc1ARafmzP4DIhPUidBby39IrLJO&sz=w400,
Nursery – Adult with child holding tablet and toys,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1PIkDPAoxOpMRiRoRx2YT_d9QFcpenPEi/view?usp=drive_link,https://drive.google.com/thumbnail?id=1PIkDPAoxOpMRiRoRx2YT_d9QFcpenPEi&sz=w400,
Nursery – Little girl standing outdoors on snowy day,jpg,"customer-visits, uk, outdoor",,2018-03-27,https://drive.google.com/file/d/1DkofdwtPQ_6a6huVenDx8bmH_lkc3EI2/view?usp=drive_link,https://drive.google.com/thumbnail?id=1DkofdwtPQ_6a6huVenDx8bmH_lkc3EI2&sz=w400,
Nursery – Girl sitting and smiling at camera,jpg,"customer-visits, uk, indoor, nursery, children, educator, manager",,2018-03-27,https://drive.google.com/file/d/17ZpnLXWMbZJwKDmgDeg_NbHuYByHmdmL/view?usp=drive_link,https://drive.google.com/thumbnail?id=17ZpnLXWMbZJwKDmgDeg_NbHuYByHmdmL&sz=w400,
Nursery – Child with a tablet indoors,jpg,"customer-visits, uk, indoor, nursery",,2018-03-27,https://drive.google.com/file/d/1_dI_rfELpRcq0M8ShmCzHHmUyFHxZZ9W/view?usp=drive_link,https://drive.google.com/thumbnail?id=1_dI_rfELpRcq0M8ShmCzHHmUyFHxZZ9W&sz=w400,
Nursery – Child holding a pink tablet looking at the screen,jpg,"customer-visits, uk, indoor, educator",,2018-03-27,https://drive.google.com/file/d/1MQGzGmtykL7Uz63GJPxZeWgtYkUr2tTq/view?usp=drive_link,https://drive.google.com/thumbnail?id=1MQGzGmtykL7Uz63GJPxZeWgtYkUr2tTq&sz=w400,
Nursery – Small child sitting in playful pose with hands on face,jpg,"customer-visits, uk, indoor, play, children, adult",,2018-03-27,https://drive.google.com/file/d/1oq-C5LO6S_ubTu62YvD3qYBSckhIUPeR/view?usp=drive_link,https://drive.google.com/thumbnail?id=1oq-C5LO6S_ubTu62YvD3qYBSckhIUPeR&sz=w400,
Nursery – Adult supervising child using tablet,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1e_bGit-JYysTXTjJuXuMhmBPBGsywb71/view?usp=drive_link,https://drive.google.com/thumbnail?id=1e_bGit-JYysTXTjJuXuMhmBPBGsywb71&sz=w400,
Nursery – Adult and child using tablet for communication,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1h2QToUfPUIWo_SRmJi4-2fDJoG5WaYr1/view?usp=drive_link,https://drive.google.com/thumbnail?id=1h2QToUfPUIWo_SRmJi4-2fDJoG5WaYr1&sz=w400,
Nursery – Woman sitting with a young child using an iPad and pointing at something on the screen.,jpg,"customer-visits, uk, indoor, adult, educator",,2018-03-27,https://drive.google.com/file/d/1NQY8Y7B5Zm2cquWCC6RdqoJk1ATzbbGz/view?usp=drive_link,https://drive.google.com/thumbnail?id=1NQY8Y7B5Zm2cquWCC6RdqoJk1ATzbbGz&sz=w400,
Nursery – Children enjoying time on a train ride,jpg,"customer-visits, uk, outdoor, educator, manager",,2023-04-04,https://drive.google.com/file/d/17IY39w51q3VQ_hlYxkcaKtQFi7ER75xd/view?usp=drive_link,https://drive.google.com/thumbnail?id=17IY39w51q3VQ_hlYxkcaKtQFi7ER75xd&sz=w400,
Nursery – Two children sitting on a bench indoors with colorful pillows behind them,jpg,"customer-visits, uk, indoor, children",,2018-03-27,https://drive.google.com/file/d/1i1ESPchVgpQkM89YRl1ll5ZD84z0Sytm/view?usp=drive_link,https://drive.google.com/thumbnail?id=1i1ESPchVgpQkM89YRl1ll5ZD84z0Sytm&sz=w400,
Nursery – Children enjoying ride at indoor play area,jpg,"customer-visits, uk, indoor, play, children, adult, educator",,2018-03-27,https://drive.google.com/file/d/1vLDVGif7iqe5_Sq614QoFZM-vWfou6Rd/view?usp=drive_link,https://drive.google.com/thumbnail?id=1vLDVGif7iqe5_Sq614QoFZM-vWfou6Rd&sz=w400,
"Nursery – Woman sitting indoors, adult, educator",jpg,"customer-visits, uk, indoor, adult, educator",,2018-05-22,https://drive.google.com/file/d/1mm1R53O2tajPjwpbS3llzrJTeXaN4lPZ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1mm1R53O2tajPjwpbS3llzrJTeXaN4lPZ&sz=w400,
Nursery – Woman sitting in room with artwork and supplies,jpg,"customer-visits, uk, indoor, adult, educator",,2018-05-22,https://drive.google.com/file/d/16dt9N4_M3BymB8xJyC4d1LWBmMdmDRfN/view?usp=drive_link,https://drive.google.com/thumbnail?id=16dt9N4_M3BymB8xJyC4d1LWBmMdmDRfN&sz=w400,
Nursery – Woman sitting at a table indoors,jpg,"customer-visits, uk, indoor, adult, educator",,2018-05-22,https://drive.google.com/file/d/1AzZLZu9RE05bQ-N7hKreGNX8sBGZG9_j/view?usp=drive_link,https://drive.google.com/thumbnail?id=1AzZLZu9RE05bQ-N7hKreGNX8sBGZG9_j&sz=w400,
Nursery – Indoor play area for children with various toys and activities.,jpg,"customer-visits, uk, indoor, children, play",,2023-04-04,https://drive.google.com/file/d/1W4-SvkvNGAI1sudik50q9E1Z-98em4f8/view?usp=drive_link,https://drive.google.com/thumbnail?id=1W4-SvkvNGAI1sudik50q9E1Z-98em4f8&sz=w400,
Nursery – Backpacks hung on wall,jpg,"customer-visits, uk, indoor, office, adult, educator, manager",,2023-04-04,https://drive.google.com/file/d/1cZl185wbFw9gctyL1yj34Bf72-aKUNRq/view?usp=drive_link,https://drive.google.com/thumbnail?id=1cZl185wbFw9gctyL1yj34Bf72-aKUNRq&sz=w400,
Nursery – Classroom – Children's indoor play area and toys,jpg,"customer-visits, uk, indoor, classroom, children",,2018-05-19,https://drive.google.com/file/d/1Qdriqlvr_wCmI8c22X0G-VgxVTojoNjB/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Qdriqlvr_wCmI8c22X0G-VgxVTojoNjB&sz=w400,
Nursery – Classroom – World map on wall with stickers of countries and various activities,jpg,"customer-visits, uk, indoor, classroom",,2023-04-04,https://drive.google.com/file/d/1GFCj23VXhmZSvclHF4_kWcfrwH4RHCFo/view?usp=drive_link,https://drive.google.com/thumbnail?id=1GFCj23VXhmZSvclHF4_kWcfrwH4RHCFo&sz=w400,
Nursery – Book display on the floor,jpg,"customer-visits, uk, indoor, reading",,2018-05-19,https://drive.google.com/file/d/1ZYRExm86ExonbyZSDli35KwwPNQuNWC8/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ZYRExm86ExonbyZSDli35KwwPNQuNWC8&sz=w400,
Nursery – Dining table with colorful chairs and blocks for play,jpg,"customer-visits, uk, indoor, classroom, play, dining",,2018-05-19,https://drive.google.com/file/d/1K1T8zYp0JLEIBMoFy2FmSSztwJIX3Tdn/view?usp=drive_link,https://drive.google.com/thumbnail?id=1K1T8zYp0JLEIBMoFy2FmSSztwJIX3Tdn&sz=w400,
Nursery – Play area with bamboo fence and climbing structure,jpg,"customer-visits, uk, indoor, play, children, educator, manager",,2018-05-19,https://drive.google.com/file/d/1ae9sFgfJ0SiQvnf8ptfDgQg23CaExNeJ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ae9sFgfJ0SiQvnf8ptfDgQg23CaExNeJ&sz=w400,
Nursery – Rope decoration on wooden stick,jpg,"customer-visits, uk, indoor, adult",,2018-05-19,https://drive.google.com/file/d/1TV6VVDo6LTsLBW6zlT-NZYTVIAbcLE18/view?usp=drive_link,https://drive.google.com/thumbnail?id=1TV6VVDo6LTsLBW6zlT-NZYTVIAbcLE18&sz=w400,
Nursery – Indoor play with magnetic toys on board.,jpg,"customer-visits, uk, indoor, play",,2018-05-19,https://drive.google.com/file/d/1oixoP0uEJ3No1HcFFKZFvpoB2DtI8kzv/view?usp=drive_link,https://drive.google.com/thumbnail?id=1oixoP0uEJ3No1HcFFKZFvpoB2DtI8kzv&sz=w400,
Nursery – Indoor play area for young children,jpg,"customer-visits, uk, indoor, play, nursery, children",,2018-05-19,https://drive.google.com/file/d/1sqRLjOMTB_nEmp2qY4A5t4rtJ6VSr0nX/view?usp=drive_link,https://drive.google.com/thumbnail?id=1sqRLjOMTB_nEmp2qY4A5t4rtJ6VSr0nX&sz=w400,
Nursery with play area and climbing structure,jpg,"customer-visits, uk, indoor, nursery, play",,2018-05-19,https://drive.google.com/file/d/1TGTMiYKOAjzLYNDemkbEgmjjNcJGmhai/view?usp=drive_link,https://drive.google.com/thumbnail?id=1TGTMiYKOAjzLYNDemkbEgmjjNcJGmhai&sz=w400,
Nursery – Children's play area with educational toys on a dining table,jpg,"customer-visits, uk, indoor, classroom, nursery",,2023-04-04,https://drive.google.com/file/d/1PCkgmZw3fdV6RTO86wR9bCKU8gHFNRjz/view?usp=drive_link,https://drive.google.com/thumbnail?id=1PCkgmZw3fdV6RTO86wR9bCKU8gHFNRjz&sz=w400,
"Nursery – A wall with a sign that says 'Story Wall', displaying various children's hand-drawn pictures, toys and words",jpg,"customer-visits, uk, classroom, educator",,2018-05-19,https://drive.google.com/file/d/1P4Yie3rsQ2MnJdG-XqB9FJ9eOFbHVT5o/view?usp=drive_link,https://drive.google.com/thumbnail?id=1P4Yie3rsQ2MnJdG-XqB9FJ9eOFbHVT5o&sz=w400,
Nursery – Indoor play area with letter magnets and a table of words,jpg,"customer-visits, uk, indoor, play, children",,2023-04-04,https://drive.google.com/file/d/1WHp10kxGD_n9gTrTCi-BAl0u_ykl8Kdo/view?usp=drive_link,https://drive.google.com/thumbnail?id=1WHp10kxGD_n9gTrTCi-BAl0u_ykl8Kdo&sz=w400,
Nursery – Classroom,jpg,"customer-visits, uk, indoor, classroom",,2023-04-04,https://drive.google.com/file/d/1s7GAm3slTF33Btlxk_CLrWLwMEgnUnYU/view?usp=drive_link,https://drive.google.com/thumbnail?id=1s7GAm3slTF33Btlxk_CLrWLwMEgnUnYU&sz=w400,
Nursery – Woman sitting at desk,jpg,"customer-visits, uk, indoor, office, adult, educator",,2025-11-05,https://drive.google.com/file/d/1Zq8AjN1fzKs26S15hIoxrUmhHVllJ-80/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Zq8AjN1fzKs26S15hIoxrUmhHVllJ-80&sz=w400,
Nursery – Office,jpg,"customer-visits, uk, office",,2025-11-05,https://drive.google.com/file/d/12dIOtYwM82IGDuyoAonPmfv7tduGEQ8C/view?usp=drive_link,https://drive.google.com/thumbnail?id=12dIOtYwM82IGDuyoAonPmfv7tduGEQ8C&sz=w400,
Nursery – Woman sitting and smiling,jpg,"customer-visits, uk, indoor, adult, educator",,2025-11-05,https://drive.google.com/file/d/19RUtLz1pAn68_SXnm5Pabb4JZ6MS-H9f/view?usp=drive_link,https://drive.google.com/thumbnail?id=19RUtLz1pAn68_SXnm5Pabb4JZ6MS-H9f&sz=w400,
Nursery – Outdoor – Woman sitting on bench,jpg,"customer-visits, uk, outdoor, adult",,2025-11-05,https://drive.google.com/file/d/1mYTadYYWUYkpLJImSlmfr0by5q592Lsf/view?usp=drive_link,https://drive.google.com/thumbnail?id=1mYTadYYWUYkpLJImSlmfr0by5q592Lsf&sz=w400,
Nursery – Woman sitting on a chair outside of a nursery with wooden chairs and plants,jpg,"customer-visits, uk, outdoor, nursery, adult",,2025-11-05,https://drive.google.com/file/d/1ofHKEiHf1vHr3h4XB7dN96HoI_Od_aUW/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ofHKEiHf1vHr3h4XB7dN96HoI_Od_aUW&sz=w400,
Nursery – Woman sitting on rocking chair,jpg,"customer-visits, uk, indoor, adult, educator",,2025-11-05,https://drive.google.com/file/d/1VUUoBP89UGXSR6_1jE6osMgUt_Fd9KqT/view?usp=drive_link,https://drive.google.com/thumbnail?id=1VUUoBP89UGXSR6_1jE6osMgUt_Fd9KqT&sz=w400,
